at park sitting on benches and a woman taking care of her child in the stroller .,3
woman helps her child as the men sit and lay on the bench .,1
family needs a rest after their long walk so they stop at the park to feed the pigeons .,0
lady hangs from a tree with blue stuff tied around her .,1
acrobat entangles herself in fabric twisted in the trees above .,6
woman hanging from a tree , her leg wrapped in cloth .,1
woman dangles from a blue fabric connected to a tree .,1
hangs on tree limb .,6
girl in a green jacket leaps in the air .,3
girl in green is jumping on concrete .,6
woman with long hair jumps from a stone bench to another .,1
young woman jumping to a beam,6
young woman jumps from one bench to another .,1
baseman and a ballplayer from the opposing team sliding onto base .,3
runner slides into second base while the shortstop waits for the ball,7
participate in a baseball game .,6
baseball players in motion ; one sliding into a base , another running in the background .,0
men playing baseball and the one wearing a red helmet is sliding to the plate .,3
dog plays on the beach .,6
dog running on a beach .,6
large dog runs on the beach with something hanging out of its mouth .,9
dog ran across the beach .,6
large black dog is running on the sand near the beach .,6
motorcyclist is driving in a muddy pit .,3
person in yellow is riding a dirt bike on a dirt path .,9
person riding a dirt bike on mud,9
person with a helmet and googles on is riding a motorcycle in the dirt .,7
rider in a yellow suits drives his dirt bike through the dirt .,0
brown and white pitbull runs through the grass with a stick in its mouth .,6
brown dog carries a long stick on the green grass .,6
brown dog running with a long stick in his mouth .,6
brown dog carried the stick in the grass .,6
large brown dog is running through the grass with a large stick in its mouth .,6
older boy chases a laughing younger boy on the grass .,1
boys are running ; one 's smiling and being touched by the other .,0
children run and play in the grass .,6
young boys are running through a grassy area .,6
young boys run across a green yard .,6
girl runs past a large model of a heart .,2
young girl plays in front of a museum display about the human heart .,6
girl is by the display .,6
girl wearing a blue shirt is running through a science center .,6
little girl enjoys playing in the indoor playground .,3
bunch of guys in black play paintball .,1
group of people wearing body Armour while fighting with paintball guns .,7
paintball team shoots,6
people playing paintball .,6
ball paintball team starting the first round .,1
group of men play field hockey .,6
player in blue falls on his face during a field hockey match .,7
hockey players in red and blue with one player taking a fall,3
males playing field hockey with man in white shirt on blue shorts on the ground .,6
field hockey player takes a digger in a match .,6
are two Boston terriers biting at each other .,7
boxers playfully snap at each other .,6
dogs are playing together with their mouths open .,0
large dogs are fighting in a dirt field .,7
small dogs growling at each other in a dirtbed,2
cyclist rides down a rocky mountain .,6
man in aerodynamic gear riding a professional mountain bike through a forest .,9
man on a mountain bike outdoors .,0
man wearing a blue helmet riding a bike in the woods .,7
mountain biker rides through a bike path .,6
man and woman in a crowd of people are having a verbal exchange .,3
man in a blue sweater , black leather jacket and gray hat is surrounded by people .,0
man wearing a shirt and tie , looks perplexed as he navigates through a crowd .,7
old wearing a grey hat and a leather jacket surrounded by several other people .,0
wearing hat , cardigan , and tie in a crowd of people,6
black and brown dog eyeing a fly .,6
black dog looking at a fly .,6
dog looks at a fly above its head .,6
dog 's head is tilted back , and he appears to be looking at an insect flying by .,0
and black dog with its nose pointed upwards .,6
brown dog jumping over a blue and yellow stick .,6
brown dog jumping over a hurdle .,7
brown dog jumps over an obstacle .,2
dog jumps over a hurdle at a competition .,7
brown dog is jumping a hurdle over a yellow and black pole .,7
girl carries a sign that reads The Rescue while a group of people follow her .,0
girl wearing a headband is carrying a pink sign on the street .,6
woman with a headband walking at the lead of a crowd , holding a sign saying " the rescue " .,0
young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says , " The Rescue . ",0
with blue shirt at a protest .,6
person wearing beige snow clothes is flying in the air on a snowboard .,6
snowboarder does a trick on a half pipe .,0
snowboarder in the air above snow .,0
snowboarder is in midair above a snow-covered ridge beneath a blue sky .,0
snowboarder is in the air above a ramp of snow .,0
man in a blue helmet and sunglasses bikes through wooded terrain,9
man in a blue helmet rides a mountain bike .,0
man rides his bicycle through some grass in a wooded area .,7
man with a blue helmet and a yellow and black jacket is riding a bike in the woods .,9
mountain biker riding through the woods .,6
male bicyclist wearing a blue helmet is out for a ride in the outdoors .,3
man mountain biking with a blue helmet,6
man wearing a blue helmet is riding in the dirt on his bike .,9
mountain biker rides down a trail .,7
man in the blue helmet is on a bike .,6
man in a yellow outfit racing his bike in the wilderness .,2
with blue helmet riding along rustric trail .,7
cyclist in riding downhill on a steep slope .,2
helmeted man on a bicycle in riding down a rocky trail .,7
mountain biker is descending the hill on a woodland trail .,3
black dog is jumping over a multicolored barrier .,7
black dog jumping over an obstacle .,2
black dog jumping over a yellow pole in an obstacle course,2
dog is jumping over a hurdle .,7
dog jumping bar in obstacle course,2
baseball player crouching to catch the ball as a runner slides to safety .,1
boy is sliding towards a base while the baseman is waiting for the ball in a baseball game .,0
league slides into plate where rival player crouches in anticipation .,3
boys play in a little league game .,6
Children playing baseball at the park .,6
group of people are looking and taking photos of something off camera .,1
group of people are standing by a window watching something .,2
group of people clap and take pictures of an unseen subject .,3
group of people stand and wait to see something .,6
of people taking pictures and clapping .,2
man takes a picture in a crowd .,6
man takes a picture of another two men in a crowd .,6
a concert , two men look on while another takes a photo .,6
crowd is gathering for an event at Best Buy .,3
men in a crowd are turned around taking a picture together while a concert is going on in the background .,0
